Time (s),Pack Voltage (V),Cell 1 Voltage (V),Cell 2 Voltage (V),Cell 3 Voltage (V),Cell 4 Voltage (V),Tap 1S Cumulative Voltage (V),Tap 2S Cumulative Voltage (V),Tap 3S Cumulative Voltage (V),Tap 4S Cumulative Voltage (V),Current (A),Temperature (°C)
352.51,12.4507,3.0909,3.1466,3.1376,3.0756,3.0909,6.2375,9.3751,12.4507,0.0373,21.66
353.01,12.4691,3.1057,3.1235,3.1459,3.0940,3.1057,6.2292,9.3751,12.4507,0.0373,19.20
353.51,12.4507,3.0614,3.1678,3.1459,3.0756,3.0614,6.2292,9.3751,12.4691,0.0373,18.21
354.01,12.4691,3.0860,3.1432,3.1597,3.0802,3.0860,6.2292,9.3889,12.4507,0.0373,18.70
354.51,12.4507,3.0909,3.1299,3.1542,3.0756,3.0909,6.2208,9.3751,12.4691,0.0373,18.21
355.01,12.4691,3.1008,3.1450,3.1155,3.1078,3.1008,6.2458,9.3613,12.4507,0.0373,20.67
355.51,12.4507,3.0959,3.1333,3.1459,3.0756,3.0959,6.2292,9.3751,12.4691,0.0373,17.72
356.01,12.4691,3.0959,3.1333,3.1459,3.0940,3.0959,6.2292,9.3751,12.4507,0.0373,16.73
356.51,12.4507,3.0959,3.1333,3.1459,3.0756,3.0959,6.2292,9.3751,12.4691,0.0373,24.12
357.01,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4507,0.0373,17.72
357.51,12.4507,3.0959,3.1333,3.1459,3.0756,3.0959,6.2292,9.3751,12.4507,0.1864,17.72
358.01,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4507,0.0373,18.21
358.51,12.4691,3.0959,3.1416,3.1376,3.0940,3.0959,6.2375,9.3751,12.4507,0.0373,17.72
359.01,12.4507,3.0959,3.1333,3.1321,3.0894,3.0959,6.2292,9.3613,12.4691,0.0373,20.18
359.51,12.4507,3.1008,3.1284,3.1597,3.0618,3.1008,6.2292,9.3889,12.4507,0.1119,18.21
360.01,12.4691,3.0959,3.1416,3.1238,3.1078,3.0959,6.2375,9.3613,12.4507,0.0373,22.15
360.51,12.4507,3.0959,3.1416,3.1376,3.0756,3.0959,6.2375,9.3751,12.4691,0.0373,18.21
361.00,12.4507,3.0959,3.1583,3.1071,3.0894,3.0959,6.2542,9.3613,12.4507,0.0373,20.18
361.50,12.4507,3.0909,3.1382,3.1459,3.0756,3.0909,6.2292,9.3751,12.4507,0.1119,18.70
362.00,12.4691,3.1008,3.1450,3.1293,3.0940,3.1008,6.2458,9.3751,12.4507,0.0373,17.72
362.50,12.4507,3.0959,3.1333,3.1459,3.0756,3.0959,6.2292,9.3751,12.4691,0.1119,21.66
363.00,12.4507,3.1008,3.1284,3.1321,3.0894,3.1008,6.2292,9.3613,12.4507,0.0373,18.21
363.50,12.4507,3.0959,3.1416,3.1376,3.0756,3.0959,6.2375,9.3751,12.4507,0.0373,20.67
364.00,12.4691,3.0959,3.1416,3.1238,3.1078,3.0959,6.2375,9.3613,12.4507,0.1864,14.27
364.49,12.4507,3.1106,3.1269,3.1238,3.0894,3.1106,6.2375,9.3613,12.4691,0.0373,19.69
364.99,12.4507,3.0860,3.1432,3.1459,3.0756,3.0860,6.2292,9.3751,12.4507,0.0373,16.73
365.49,12.4507,3.1008,3.1534,3.1209,3.0756,3.1008,6.2542,9.3751,12.4507,0.0373,17.72
366.05,12.4507,3.0860,3.1432,3.1321,3.0894,3.0860,6.2292,9.3613,12.4507,0.0373,20.67
366.51,12.4507,3.1057,3.1235,3.1459,3.0756,3.1057,6.2292,9.3751,12.4507,0.0373,17.72
367.00,12.4507,3.1106,3.1352,3.1155,3.0894,3.1106,6.2458,9.3613,12.4507,0.0373,19.69
367.50,12.4691,3.0663,3.1628,3.1459,3.0940,3.0663,6.2292,9.3751,12.4507,0.0373,19.69
368.00,12.4691,3.0909,3.1466,3.1376,3.0940,3.0909,6.2375,9.3751,12.4691,0.0373,21.66
368.50,12.4507,3.0909,3.1382,3.1459,3.0756,3.0909,6.2292,9.3751,12.4691,0.1119,16.24
369.00,12.4691,3.1205,3.1087,3.1321,3.1078,3.1205,6.2292,9.3613,12.4507,0.0373,22.64
369.52,12.4507,3.1303,3.1072,3.1238,3.0894,3.1303,6.2375,9.3613,12.4691,0.0373,15.26
370.02,12.4507,3.0713,3.1579,3.1321,3.0894,3.0713,6.2292,9.3613,12.4507,0.0373,19.20
370.51,12.4507,3.0614,3.1678,3.1321,3.0894,3.0614,6.2292,9.3613,12.4507,0.0373,19.69
371.01,12.4507,3.1352,3.1106,3.1293,3.0756,3.1352,6.2458,9.3751,12.4507,0.1119,18.21
371.51,12.4507,3.1352,3.1023,3.1376,3.0756,3.1352,6.2375,9.3751,12.4507,0.0373,18.21
372.00,12.4507,3.1205,3.1170,3.1376,3.0756,3.1205,6.2375,9.3751,12.4507,0.0373,18.70
372.50,12.4507,3.0811,3.1398,3.1404,3.0894,3.0811,6.2208,9.3613,12.4507,0.1119,18.21
373.00,12.4507,3.0762,3.1613,3.1514,3.0618,3.0762,6.2375,9.3889,12.4507,0.0373,18.70
373.50,12.4691,3.0713,3.1663,3.1238,3.1078,3.0713,6.2375,9.3613,12.4507,0.0373,18.70
374.02,12.4507,3.1155,3.1220,3.1238,3.0894,3.1155,6.2375,9.3613,12.4691,0.0373,21.16
374.50,12.4322,3.1008,3.1367,3.1238,3.0710,3.1008,6.2375,9.3613,12.4507,0.1119,18.21
375.01,12.4875,3.0909,3.1466,3.1238,3.1262,3.0909,6.2375,9.3613,12.4322,0.0373,19.20
375.51,12.4507,3.0762,3.1613,3.1238,3.0894,3.0762,6.2375,9.3613,12.4875,0.0373,17.72
376.02,12.4507,3.0811,3.1564,3.1238,3.0894,3.0811,6.2375,9.3613,12.4507,0.1119,19.20
376.50,12.4691,3.1008,3.1284,3.1459,3.0940,3.1008,6.2292,9.3751,12.4507,0.1119,18.70
377.00,12.4322,3.1155,3.1220,3.1238,3.0710,3.1155,6.2375,9.3613,12.4691,0.0373,17.72
377.49,12.4507,3.0663,3.1712,3.1376,3.0756,3.0663,6.2375,9.3751,12.4322,0.0373,19.69
377.99,12.4507,3.0860,3.1432,3.1459,3.0756,3.0860,6.2292,9.3751,12.4507,0.0373,17.23
378.50,12.4507,3.0811,3.1564,3.1238,3.0894,3.0811,6.2375,9.3613,12.4507,0.1119,18.70
379.00,12.4507,3.1008,3.1534,3.1209,3.0756,3.1008,6.2542,9.3751,12.4507,0.0373,18.70
379.52,12.4507,3.0959,3.1500,3.1293,3.0756,3.0959,6.2458,9.3751,12.4507,0.0373,20.67
379.99,12.4507,3.0959,3.1416,3.1514,3.0618,3.0959,6.2375,9.3889,12.4507,0.0373,19.20
380.52,12.4691,3.0959,3.1333,3.1321,3.1078,3.0959,6.2292,9.3613,12.4507,0.0373,18.70
381.02,12.4691,3.0959,3.1416,3.1238,3.1078,3.0959,6.2375,9.3613,12.4691,0.0373,18.70
381.52,12.4691,3.0959,3.1416,3.1238,3.1078,3.0959,6.2375,9.3613,12.4691,0.0373,17.72
382.02,12.4507,3.1008,3.1367,3.1100,3.1032,3.1008,6.2375,9.3475,12.4691,0.0373,18.70
382.50,12.4507,3.0959,3.1333,3.1321,3.0894,3.0959,6.2292,9.3613,12.4507,0.0373,20.18
383.00,12.4507,3.0959,3.1416,3.1100,3.1032,3.0959,6.2375,9.3475,12.4507,0.0373,15.26
383.50,12.4507,3.0811,3.1564,3.1376,3.0756,3.0811,6.2375,9.3751,12.4507,0.1119,20.18
383.99,12.4507,3.0860,3.1432,3.1597,3.0618,3.0860,6.2292,9.3889,12.4507,0.0373,14.27
384.52,12.4691,3.0811,3.1481,3.1459,3.0940,3.0811,6.2292,9.3751,12.4507,0.0373,17.72
384.99,12.4691,3.1155,3.1303,3.1155,3.1078,3.1155,6.2458,9.3613,12.4691,0.0373,18.21
385.51,12.4507,3.0959,3.1416,3.1514,3.0618,3.0959,6.2375,9.3889,12.4691,0.0373,18.70
385.99,12.4691,3.1008,3.1284,3.1597,3.0802,3.1008,6.2292,9.3889,12.4507,0.0373,18.70
386.50,12.4507,3.1008,3.1284,3.1459,3.0756,3.1008,6.2292,9.3751,12.4691,0.1119,17.72
386.99,12.4691,3.1008,3.1284,3.1459,3.0940,3.1008,6.2292,9.3751,12.4507,0.0373,17.72
387.52,12.4691,3.0959,3.1500,3.1293,3.0940,3.0959,6.2458,9.3751,12.4691,0.0373,21.66
388.02,12.4507,3.0959,3.1500,3.1155,3.0894,3.0959,6.2458,9.3613,12.4691,0.0373,20.18
388.52,12.4507,3.0909,3.1382,3.1459,3.0756,3.0909,6.2292,9.3751,12.4507,0.0373,15.75
389.02,12.4507,3.1008,3.1284,3.1459,3.0756,3.1008,6.2292,9.3751,12.4507,0.0373,17.72
389.52,12.4691,3.1352,3.1023,3.1376,3.0940,3.1352,6.2375,9.3751,12.4507,0.0373,18.21
390.01,12.4507,3.1106,3.1185,3.1459,3.0756,3.1106,6.2292,9.3751,12.4691,0.0373,16.73
390.51,12.4691,3.0762,3.1613,3.1376,3.0940,3.0762,6.2375,9.3751,12.4507,0.0373,19.69
391.02,12.4875,3.1205,3.1170,3.1238,3.1262,3.1205,6.2375,9.3613,12.4691,0.1119,18.70
391.52,12.4691,3.0909,3.1466,3.1376,3.0940,3.0909,6.2375,9.3751,12.4875,0.1119,18.21
392.01,12.4691,3.0860,3.1515,3.1376,3.0940,3.0860,6.2375,9.3751,12.4691,0.1119,17.72
392.51,12.4691,3.0811,3.1564,3.1238,3.1078,3.0811,6.2375,9.3613,12.4691,0.1119,18.21
393.01,12.4507,3.0860,3.1432,3.1459,3.0756,3.0860,6.2292,9.3751,12.4691,0.0373,19.20
393.51,12.4507,3.0762,3.1613,3.1238,3.0894,3.0762,6.2375,9.3613,12.4507,0.0373,18.70
394.01,12.4507,3.0909,3.1466,3.1376,3.0756,3.0909,6.2375,9.3751,12.4507,0.0373,18.70
394.51,12.4322,3.1155,3.1220,3.1376,3.0572,3.1155,6.2375,9.3751,12.4507,0.1119,19.20
395.01,12.4691,3.0959,3.1416,3.1376,3.0940,3.0959,6.2375,9.3751,12.4322,0.0373,17.72
395.51,12.4691,3.0713,3.1663,3.1238,3.1078,3.0713,6.2375,9.3613,12.4691,0.0373,19.20
396.02,12.4691,3.0959,3.1333,3.1459,3.0940,3.0959,6.2292,9.3751,12.4691,0.0373,18.70
396.52,12.4507,3.0959,3.1416,3.1376,3.0756,3.0959,6.2375,9.3751,12.4691,0.1119,18.70
397.02,12.4875,3.1008,3.1367,3.1238,3.1262,3.1008,6.2375,9.3613,12.4507,0.0373,18.70
397.52,12.4507,3.0959,3.1416,3.1514,3.0618,3.0959,6.2375,9.3889,12.4875,0.0373,18.21
398.02,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4507,0.0373,18.21
398.49,12.4691,3.1008,3.1367,3.1514,3.0802,3.1008,6.2375,9.3889,12.4507,0.0373,19.20
398.99,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4691,0.0373,19.20
399.49,12.4507,3.1057,3.1318,3.1100,3.1032,3.1057,6.2375,9.3475,12.4507,0.1119,16.24
400.02,12.4691,3.0909,3.1382,3.1321,3.1078,3.0909,6.2292,9.3613,12.4507,0.0373,20.18
400.52,12.4507,3.1106,3.1269,3.1376,3.0756,3.1106,6.2375,9.3751,12.4691,0.0373,18.70
401.02,12.4507,3.1057,3.1318,3.1238,3.0894,3.1057,6.2375,9.3613,12.4507,0.0373,15.26
401.52,12.4507,3.0663,3.1545,3.1681,3.0618,3.0663,6.2208,9.3889,12.4507,0.0373,20.18
402.01,12.4507,3.1008,3.1367,3.1238,3.0894,3.1008,6.2375,9.3613,12.4507,0.0373,14.27
402.51,12.4507,3.0811,3.1481,3.1459,3.0756,3.0811,6.2292,9.3751,12.4507,0.0373,22.15
403.01,12.4322,3.0959,3.1500,3.1293,3.0572,3.0959,6.2458,9.3751,12.4507,0.0373,16.73
403.51,12.4507,3.0959,3.1583,3.1071,3.0894,3.0959,6.2542,9.3613,12.4322,0.1119,17.72
404.01,12.4507,3.1008,3.1201,3.1542,3.0756,3.1008,6.2208,9.3751,12.4507,0.0373,15.75
404.51,12.4691,3.0959,3.1583,3.1071,3.1078,3.0959,6.2542,9.3613,12.4507,0.0373,18.70
405.01,12.4507,3.1008,3.1367,3.1238,3.0894,3.1008,6.2375,9.3613,12.4691,0.0373,22.15
405.51,12.4507,3.0909,3.1382,3.1321,3.0894,3.0909,6.2292,9.3613,12.4507,0.0373,15.26
406.01,12.4691,3.1254,3.1121,3.1376,3.0940,3.1254,6.2375,9.3751,12.4507,0.1119,17.23
406.50,12.4691,3.0762,3.1530,3.1321,3.1078,3.0762,6.2292,9.3613,12.4691,0.1119,14.77
407.00,12.4507,3.1155,3.1220,3.1376,3.0756,3.1155,6.2375,9.3751,12.4691,0.0373,19.20
407.50,12.4691,3.1106,3.1269,3.1376,3.0940,3.1106,6.2375,9.3751,12.4507,0.0373,18.21
408.00,12.4507,3.0713,3.1579,3.1459,3.0756,3.0713,6.2292,9.3751,12.4691,0.0373,18.21
408.50,12.4691,3.0959,3.1416,3.1238,3.1078,3.0959,6.2375,9.3613,12.4507,0.0373,18.70
409.00,12.4507,3.0811,3.1564,3.1376,3.0756,3.0811,6.2375,9.3751,12.4691,0.0373,18.21
409.49,12.4507,3.0811,3.1564,3.1376,3.0756,3.0811,6.2375,9.3751,12.4507,0.0373,18.70
409.99,12.4507,3.0713,3.1579,3.1459,3.0756,3.0713,6.2292,9.3751,12.4507,0.0373,18.21
410.50,12.4507,3.1008,3.1367,3.1238,3.0894,3.1008,6.2375,9.3613,12.4507,0.1119,18.21
411.00,12.4507,3.0909,3.1382,3.1459,3.0756,3.0909,6.2292,9.3751,12.4507,0.0373,18.21
411.50,12.4507,3.0909,3.1466,3.1238,3.0894,3.0909,6.2375,9.3613,12.4507,0.0373,18.21
412.00,12.4507,3.0811,3.1564,3.1376,3.0756,3.0811,6.2375,9.3751,12.4507,0.0373,18.70
412.49,12.4691,3.1254,3.1038,3.1459,3.0940,3.1254,6.2292,9.3751,12.4507,0.0373,17.23
412.99,12.4507,3.1106,3.1269,3.1376,3.0756,3.1106,6.2375,9.3751,12.4691,0.0373,16.24
413.49,12.4507,3.0959,3.1250,3.1542,3.0756,3.0959,6.2208,9.3751,12.4507,0.0373,18.21
413.99,12.4507,3.1106,3.1269,3.1376,3.0756,3.1106,6.2375,9.3751,12.4507,0.0373,19.69
414.49,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4507,0.0373,18.70
414.99,12.4507,3.1008,3.1367,3.1376,3.0756,3.1008,6.2375,9.3751,12.4507,0.0373,19.20
415.49,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4507,0.1119,18.21
416.02,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4507,0.0373,18.21
416.51,12.4507,3.0959,3.1333,3.1459,3.0756,3.0959,6.2292,9.3751,12.4507,0.0373,17.72
417.01,12.4507,3.0959,3.1416,3.1652,3.0480,3.0959,6.2375,9.4027,12.4507,0.0373,18.21
417.51,12.4507,3.0959,3.1500,3.1155,3.0894,3.0959,6.2458,9.3613,12.4507,0.0373,18.70
418.01,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4507,0.1119,19.69
418.51,12.4507,3.0959,3.1416,3.1376,3.0756,3.0959,6.2375,9.3751,12.4507,0.0373,16.24
419.01,12.4507,3.0860,3.1515,3.1514,3.0618,3.0860,6.2375,9.3889,12.4507,0.1119,18.21
419.51,12.4691,3.0909,3.1466,3.1376,3.0940,3.0909,6.2375,9.3751,12.4507,0.0373,20.18
420.01,12.4507,3.0811,3.1564,3.1514,3.0618,3.0811,6.2375,9.3889,12.4691,0.1119,18.70
420.51,12.4507,3.0860,3.1515,3.1376,3.0756,3.0860,6.2375,9.3751,12.4507,0.0373,17.23
421.00,12.4691,3.1008,3.1450,3.1155,3.1078,3.1008,6.2458,9.3613,12.4507,0.0373,16.73
421.49,12.4691,3.0762,3.1530,3.1597,3.0802,3.0762,6.2292,9.3889,12.4691,0.0373,15.75
421.99,12.4507,3.0860,3.1432,3.1459,3.0756,3.0860,6.2292,9.3751,12.4691,0.0373,19.20
422.49,12.4507,3.0959,3.1500,3.1017,3.1032,3.0959,6.2458,9.3475,12.4507,0.0373,17.23
422.99,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4507,0.0373,19.20
423.49,12.4507,3.1008,3.1450,3.1155,3.0894,3.1008,6.2458,9.3613,12.4507,0.0373,18.21
423.99,12.4691,3.1008,3.1367,3.1376,3.0940,3.1008,6.2375,9.3751,12.4507,0.0373,23.62
424.51,12.4691,3.1008,3.1367,3.1238,3.1078,3.1008,6.2375,9.3613,12.4691,0.0373,16.24
425.01,12.4507,3.0959,3.1416,3.1100,3.1032,3.0959,6.2375,9.3475,12.4691,0.0373,17.72
425.52,12.4507,3.1008,3.1367,3.1376,3.0756,3.1008,6.2375,9.3751,12.4507,0.0373,21.16
425.99,12.4507,3.1008,3.1367,3.1376,3.0756,3.1008,6.2375,9.3751,12.4507,0.0373,18.21
426.49,12.4507,3.0959,3.1416,3.1376,3.0756,3.0959,6.2375,9.3751,12.4507,0.1119,19.20
426.99,12.4691,3.0959,3.1500,3.1155,3.1078,3.0959,6.2458,9.3613,12.4507,0.1119,20.18
427.51,12.4691,3.0959,3.1416,3.1238,3.1078,3.0959,6.2375,9.3613,12.4691,0.0373,16.73
428.01,12.4691,3.1057,3.1318,3.1376,3.0940,3.1057,6.2375,9.3751,12.4691,0.1119,17.72
428.51,12.4691,3.0811,3.1564,3.1376,3.0940,3.0811,6.2375,9.3751,12.4691,0.0373,17.72
429.01,12.4507,3.1106,3.1352,3.1293,3.0756,3.1106,6.2458,9.3751,12.4691,0.1119,22.15
429.51,12.4507,3.1008,3.1367,3.1238,3.0894,3.1008,6.2375,9.3613,12.4507,0.1864,17.23
430.01,12.4507,3.1106,3.1269,3.1376,3.0756,3.1106,6.2375,9.3751,12.4507,0.1119,17.72
430.50,12.4507,3.0959,3.1333,3.1459,3.0756,3.0959,6.2292,9.3751,12.4507,0.0373,18.21
431.01,12.4691,3.1205,3.1254,3.1293,3.0940,3.1205,6.2458,9.3751,12.4507,0.0373,20.67
431.50,12.4507,3.0959,3.1416,3.1376,3.0756,3.0959,6.2375,9.3751,12.4691,0.1119,20.67
432.00,12.4507,3.0909,3.1549,3.1155,3.0894,3.0909,6.2458,9.3613,12.4507,0.1119,18.70
432.50,12.4507,3.1205,3.1337,3.1209,3.0756,3.1205,6.2542,9.3751,12.4507,0.0373,18.70
433.00,12.4507,3.1106,3.1269,3.1376,3.0756,3.1106,6.2375,9.3751,12.4507,0.1119,19.20
433.49,12.4691,3.0663,3.1712,3.1376,3.0940,3.0663,6.2375,9.3751,12.4507,0.0373,18.21
434.01,12.4507,3.0909,3.1466,3.1376,3.0756,3.0909,6.2375,9.3751,12.4691,0.0373,18.70
434.49,12.4507,3.0811,3.1564,3.1376,3.0756,3.0811,6.2375,9.3751,12.4507,0.0373,19.20
434.99,12.4507,3.1155,3.1386,3.1071,3.0894,3.1155,6.2542,9.3613,12.4507,0.0373,18.21
435.49,12.4691,3.1008,3.1450,3.1155,3.1078,3.1008,6.2458,9.3613,12.4507,0.1119,20.18
435.98,12.4875,3.1205,3.1170,3.1376,3.1124,3.1205,6.2375,9.3751,12.4691,0.0373,20.18
436.51,12.4691,3.0811,3.1564,3.1238,3.1078,3.0811,6.2375,9.3613,12.4875,0.0373,18.70
437.01,12.4322,3.1352,3.1023,3.1238,3.0710,3.1352,6.2375,9.3613,12.4691,0.1864,20.18
437.51,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4322,0.0373,18.70
438.01,12.4507,3.0713,3.1663,3.1376,3.0756,3.0713,6.2375,9.3751,12.4507,0.0373,18.21
438.51,12.4507,3.0860,3.1515,3.1376,3.0756,3.0860,6.2375,9.3751,12.4507,0.1119,18.21
439.01,12.4322,3.0762,3.1530,3.1321,3.0710,3.0762,6.2292,9.3613,12.4507,0.0373,18.21
439.50,12.4507,3.0713,3.1663,3.1376,3.0756,3.0713,6.2375,9.3751,12.4322,0.1119,18.21
440.00,12.4507,3.0860,3.1515,3.1514,3.0618,3.0860,6.2375,9.3889,12.4507,0.0373,18.70
440.50,12.4691,3.0959,3.1416,3.1238,3.1078,3.0959,6.2375,9.3613,12.4507,0.1864,19.69
441.00,12.4691,3.1155,3.1220,3.1376,3.0940,3.1155,6.2375,9.3751,12.4691,0.0373,18.21
441.49,12.4691,3.1106,3.1185,3.1321,3.1078,3.1106,6.2292,9.3613,12.4691,0.0373,19.20
441.99,12.4507,3.0762,3.1613,3.1376,3.0756,3.0762,6.2375,9.3751,12.4691,0.0373,20.67
442.49,12.4507,3.0663,3.1712,3.1376,3.0756,3.0663,6.2375,9.3751,12.4507,0.1119,17.72
442.99,12.4691,3.1008,3.1367,3.1238,3.1078,3.1008,6.2375,9.3613,12.4507,0.0373,18.70
443.49,12.4507,3.0663,3.1712,3.1514,3.0618,3.0663,6.2375,9.3889,12.4691,0.1119,19.69
443.99,12.4691,3.1008,3.1367,3.1376,3.0940,3.1008,6.2375,9.3751,12.4507,0.1119,18.21
444.49,12.4322,3.1057,3.1318,3.1376,3.0572,3.1057,6.2375,9.3751,12.4691,0.0373,19.20
444.98,12.4691,3.1106,3.1352,3.1155,3.1078,3.1106,6.2458,9.3613,12.4322,0.1119,18.70
445.48,12.4507,3.1205,3.1170,3.1376,3.0756,3.1205,6.2375,9.3751,12.4691,0.1119,19.69
445.98,12.4322,3.0959,3.1500,3.1155,3.0710,3.0959,6.2458,9.3613,12.4507,0.0373,18.70
446.48,12.4691,3.0811,3.1564,3.1376,3.0940,3.0811,6.2375,9.3751,12.4322,0.0373,18.21
446.98,12.4507,3.0762,3.1613,3.1238,3.0894,3.0762,6.2375,9.3613,12.4691,0.0373,18.70
447.51,12.4691,3.0860,3.1515,3.1376,3.0940,3.0860,6.2375,9.3751,12.4507,0.1119,18.21
447.99,12.4322,3.0909,3.1466,3.1238,3.0710,3.0909,6.2375,9.3613,12.4691,0.0373,19.20
448.49,12.4507,3.0909,3.1466,3.1238,3.0894,3.0909,6.2375,9.3613,12.4322,0.0373,18.70
448.99,12.4507,3.1008,3.1367,3.1376,3.0756,3.1008,6.2375,9.3751,12.4507,0.0373,18.70
449.49,12.4691,3.0614,3.1761,3.1376,3.0940,3.0614,6.2375,9.3751,12.4507,0.1119,19.69
449.99,12.4507,3.0663,3.1712,3.1376,3.0756,3.0663,6.2375,9.3751,12.4691,0.1119,18.70
450.49,12.4507,3.1008,3.1284,3.1597,3.0618,3.1008,6.2292,9.3889,12.4507,0.0373,18.21
450.99,12.4691,3.1008,3.1367,3.1376,3.0940,3.1008,6.2375,9.3751,12.4507,0.0373,18.70
451.49,12.4507,3.1008,3.1367,3.1238,3.0894,3.1008,6.2375,9.3613,12.4691,0.0373,17.23
451.99,12.4691,3.0860,3.1515,3.1376,3.0940,3.0860,6.2375,9.3751,12.4507,0.0373,17.72
452.49,12.4691,3.0762,3.1613,3.1376,3.0940,3.0762,6.2375,9.3751,12.4691,0.1119,19.69
452.99,12.4507,3.0811,3.1564,3.1376,3.0756,3.0811,6.2375,9.3751,12.4691,0.0373,19.69
453.49,12.4322,3.0811,3.1564,3.1376,3.0572,3.0811,6.2375,9.3751,12.4507,0.0373,19.20
453.99,12.4691,3.1106,3.1269,3.1376,3.0940,3.1106,6.2375,9.3751,12.4322,0.0373,16.73
454.49,12.4691,3.1008,3.1367,3.1376,3.0940,3.1008,6.2375,9.3751,12.4691,0.1864,19.20
454.99,12.4507,3.1008,3.1367,3.1376,3.0756,3.1008,6.2375,9.3751,12.4691,0.0373,20.18
455.49,12.4875,3.1254,3.1038,3.1459,3.1124,3.1254,6.2292,9.3751,12.4507,0.1119,17.23
455.99,12.4507,3.0713,3.1663,3.1238,3.0894,3.0713,6.2375,9.3613,12.4875,0.0373,23.62
456.49,12.4507,3.0811,3.1564,3.1238,3.0894,3.0811,6.2375,9.3613,12.4507,0.0373,17.23
456.99,12.4507,3.0860,3.1515,3.1376,3.0756,3.0860,6.2375,9.3751,12.4507,0.0373,17.23
457.49,12.4507,3.1106,3.1269,3.1376,3.0756,3.1106,6.2375,9.3751,12.4507,0.0373,16.24
457.98,12.4507,3.1352,3.1023,3.1376,3.0756,3.1352,6.2375,9.3751,12.4507,0.0373,17.23
458.49,12.4507,3.0811,3.1564,3.1238,3.0894,3.0811,6.2375,9.3613,12.4507,0.0373,17.23
459.01,12.4507,3.0959,3.1416,3.1376,3.0756,3.0959,6.2375,9.3751,12.4507,0.0373,15.26
459.51,12.4507,3.0811,3.1564,3.1238,3.0894,3.0811,6.2375,9.3613,12.4507,0.0373,19.20
460.01,12.4691,3.1106,3.1269,3.1376,3.0940,3.1106,6.2375,9.3751,12.4507,0.0373,18.21
460.51,12.4875,3.1303,3.1072,3.1376,3.1124,3.1303,6.2375,9.3751,12.4691,0.0373,17.72
461.00,12.4691,3.0959,3.1333,3.1459,3.0940,3.0959,6.2292,9.3751,12.4875,0.0373,16.73
461.50,12.4875,3.1303,3.1072,3.1376,3.1124,3.1303,6.2375,9.3751,12.4691,0.0373,19.20
462.00,12.4507,3.1008,3.1367,3.1376,3.0756,3.1008,6.2375,9.3751,12.4875,0.1119,15.75
462.50,12.4507,3.1106,3.1269,3.1238,3.0894,3.1106,6.2375,9.3613,12.4507,0.0373,16.24
463.01,12.4507,3.0959,3.1416,3.1376,3.0756,3.0959,6.2375,9.3751,12.4507,0.0373,18.70
463.50,12.4691,3.1106,3.1269,3.1238,3.1078,3.1106,6.2375,9.3613,12.4507,0.0373,18.70
464.00,12.4507,3.0713,3.1663,3.1376,3.0756,3.0713,6.2375,9.3751,12.4691,0.0373,18.21
464.51,12.4691,3.1106,3.1269,3.1376,3.0940,3.1106,6.2375,9.3751,12.4507,0.0373,18.70
465.01,12.4322,3.1254,3.1121,3.1238,3.0710,3.1254,6.2375,9.3613,12.4691,0.0373,17.72
465.51,12.4507,3.0811,3.1481,3.1459,3.0756,3.0811,6.2292,9.3751,12.4322,0.0373,18.70
466.01,12.4507,3.1008,3.1284,3.1459,3.0756,3.1008,6.2292,9.3751,12.4507,0.0373,18.70
466.51,12.4507,3.1254,3.1121,3.1238,3.0894,3.1254,6.2375,9.3613,12.4507,0.0373,21.16
467.01,12.4691,3.1008,3.1367,3.1238,3.1078,3.1008,6.2375,9.3613,12.4507,0.0373,18.70
467.51,12.4691,3.0959,3.1416,3.1238,3.1078,3.0959,6.2375,9.3613,12.4691,0.1119,19.20
468.01,12.4691,3.0959,3.1333,3.1459,3.0940,3.0959,6.2292,9.3751,12.4691,0.0373,18.70
468.51,12.4322,3.0959,3.1333,3.1459,3.0572,3.0959,6.2292,9.3751,12.4691,0.0373,17.72
469.01,12.4691,3.0959,3.1416,3.1238,3.1078,3.0959,6.2375,9.3613,12.4322,0.0373,18.21
469.51,12.4875,3.0959,3.1416,3.1238,3.1262,3.0959,6.2375,9.3613,12.4691,0.0373,18.70
470.01,12.4691,3.0959,3.1333,3.1459,3.0940,3.0959,6.2292,9.3751,12.4875,0.0373,20.67
470.51,12.4691,3.0959,3.1416,3.1100,3.1216,3.0959,6.2375,9.3475,12.4691,0.0373,18.70
471.01,12.4875,3.0959,3.1416,3.1238,3.1262,3.0959,6.2375,9.3613,12.4691,0.0373,21.16
