Time (s),Pack Voltage (V),Cell 1 Voltage (V),Cell 2 Voltage (V),Cell 3 Voltage (V),Cell 4 Voltage (V),Tap 1S Cumulative Voltage (V),Tap 2S Cumulative Voltage (V),Tap 3S Cumulative Voltage (V),Tap 4S Cumulative Voltage (V),Current (A),Temperature (°C)
835.08,12.3770,3.0762,3.1197,3.1240,3.0387,3.0762,6.1959,9.3199,12.3586,0.0186,15.26
835.55,12.3770,3.0909,3.1049,3.1240,3.0571,3.0909,6.1959,9.3199,12.3770,0.0186,18.70
836.07,12.3770,3.0663,3.1212,3.1047,3.0847,3.0663,6.1875,9.2923,12.3770,0.0186,17.72
836.57,12.3770,3.0663,3.1212,3.1185,3.0709,3.0663,6.1875,9.3061,12.3770,0.0559,22.15
837.06,12.3770,3.0860,3.1182,3.1157,3.0571,3.0860,6.2042,9.3199,12.3770,0.0559,17.72
837.57,12.3770,3.0860,3.1098,3.1378,3.0433,3.0860,6.1959,9.3337,12.3770,0.0186,20.67
838.06,12.3770,3.0663,3.1295,3.1102,3.0709,3.0663,6.1959,9.3061,12.3770,0.0559,20.18
838.55,12.3586,3.0516,3.1360,3.1185,3.0709,3.0516,6.1875,9.3061,12.3770,0.0559,17.23
839.06,12.3770,3.0663,3.1379,3.1019,3.0525,3.0663,6.2042,9.3061,12.3586,0.0559,19.69
839.56,12.3770,3.0565,3.1311,3.1047,3.0847,3.0565,6.1875,9.2923,12.3770,0.0559,19.69
840.05,12.3770,3.0565,3.1394,3.1102,3.0709,3.0565,6.1959,9.3061,12.3770,0.0559,16.73
840.55,12.3770,3.1008,3.0951,3.1240,3.0571,3.1008,6.1959,9.3199,12.3770,0.0932,21.16
841.05,12.3586,3.0860,3.1098,3.1240,3.0571,3.0860,6.1959,9.3199,12.3770,0.0559,14.27
841.55,12.3770,3.0762,3.1280,3.1157,3.0387,3.0762,6.2042,9.3199,12.3586,0.0186,19.69
842.05,12.3770,3.0762,3.1363,3.0935,3.0709,3.0762,6.2125,9.3061,12.3770,0.0186,21.66
842.56,12.3770,3.0762,3.1280,3.1019,3.0709,3.0762,6.2042,9.3061,12.3770,0.0186,21.16
843.06,12.3770,3.0860,3.1015,3.1323,3.0571,3.0860,6.1875,9.3199,12.3770,0.0186,18.21
843.57,12.3770,3.0663,3.1129,3.1269,3.0709,3.0663,6.1792,9.3061,12.3770,0.0186,20.67
844.05,12.3770,3.1008,3.0951,3.1240,3.0571,3.1008,6.1959,9.3199,12.3770,0.0186,18.70
844.55,12.3770,3.0762,3.1280,3.1157,3.0571,3.0762,6.2042,9.3199,12.3770,0.0186,21.66
845.05,12.3770,3.0565,3.1311,3.1185,3.0709,3.0565,6.1875,9.3061,12.3770,0.0559,17.23
845.58,12.3770,3.0909,3.1133,3.1295,3.0433,3.0909,6.2042,9.3337,12.3770,0.0932,20.67
846.06,12.3586,3.0417,3.1458,3.1047,3.0847,3.0417,6.1875,9.2923,12.3770,0.0186,19.20
846.58,12.3770,3.0811,3.1314,3.1073,3.0387,3.0811,6.2125,9.3199,12.3586,0.0932,14.27
847.07,12.3770,3.0860,3.1182,3.1433,3.0295,3.0860,6.2042,9.3475,12.3770,0.0186,21.16
847.57,12.3770,3.0909,3.1049,3.1240,3.0571,3.0909,6.1959,9.3199,12.3770,0.0186,18.70
848.07,12.3770,3.0663,3.1212,3.1323,3.0571,3.0663,6.1875,9.3199,12.3770,0.0559,15.26
848.57,12.3770,3.0860,3.1098,3.1378,3.0433,3.0860,6.1959,9.3337,12.3770,0.0186,20.18
849.05,12.3770,3.0762,3.1197,3.1102,3.0709,3.0762,6.1959,9.3061,12.3770,0.0559,19.20
849.57,12.3770,3.0811,3.1064,3.1185,3.0709,3.0811,6.1875,9.3061,12.3770,0.0932,19.69
850.06,12.3770,3.0713,3.1329,3.1019,3.0709,3.0713,6.2042,9.3061,12.3770,0.0559,16.73
850.56,12.3770,3.0811,3.1148,3.1102,3.0709,3.0811,6.1959,9.3061,12.3770,0.0932,20.67
851.06,12.3770,3.0762,3.1280,3.0881,3.0847,3.0762,6.2042,9.2923,12.3770,0.0932,19.20
851.58,12.3770,3.0713,3.1246,3.1240,3.0571,3.0713,6.1959,9.3199,12.3770,0.0932,26.58
852.06,12.3770,3.0713,3.1329,3.1019,3.0709,3.0713,6.2042,9.3061,12.3770,0.0932,16.24
852.59,12.3770,3.0762,3.1280,3.1019,3.0709,3.0762,6.2042,9.3061,12.3770,0.0186,17.72
853.07,12.3770,3.0762,3.1197,3.1240,3.0571,3.0762,6.1959,9.3199,12.3770,0.0186,17.23
853.57,12.3770,3.0762,3.1114,3.1185,3.0709,3.0762,6.1875,9.3061,12.3770,0.0186,17.23
854.07,12.3770,3.0860,3.1098,3.1378,3.0433,3.0860,6.1959,9.3337,12.3770,0.0559,19.69
854.57,12.3770,3.0762,3.1280,3.1157,3.0571,3.0762,6.2042,9.3199,12.3770,0.0186,17.23
855.07,12.3770,3.0762,3.1197,3.1102,3.0709,3.0762,6.1959,9.3061,12.3770,0.0186,17.72
855.57,12.3770,3.0713,3.1329,3.1157,3.0571,3.0713,6.2042,9.3199,12.3770,0.0186,20.67
856.07,12.3770,3.0762,3.1280,3.1157,3.0571,3.0762,6.2042,9.3199,12.3770,0.0186,18.21
856.57,12.3770,3.0713,3.1329,3.1295,3.0433,3.0713,6.2042,9.3337,12.3770,0.0186,17.72
857.07,12.3770,3.0762,3.1197,3.1516,3.0295,3.0762,6.1959,9.3475,12.3770,0.0186,19.69
857.56,12.3770,3.0713,3.1329,3.1019,3.0709,3.0713,6.2042,9.3061,12.3770,0.0559,19.20
858.05,12.3770,3.0762,3.1280,3.1157,3.0571,3.0762,6.2042,9.3199,12.3770,0.0932,18.70
858.55,12.3770,3.0762,3.1197,3.1102,3.0709,3.0762,6.1959,9.3061,12.3770,0.0186,17.23
859.07,12.3770,3.0762,3.1197,3.1102,3.0709,3.0762,6.1959,9.3061,12.3770,0.0186,17.72
859.57,12.3770,3.0762,3.1197,3.1378,3.0433,3.0762,6.1959,9.3337,12.3770,0.0186,20.67
860.07,12.3770,3.0762,3.1197,3.1378,3.0433,3.0762,6.1959,9.3337,12.3770,0.0186,20.18
860.57,12.3770,3.0762,3.1363,3.1073,3.0571,3.0762,6.2125,9.3199,12.3770,0.0186,21.16
861.07,12.3770,3.0762,3.1280,3.1157,3.0571,3.0762,6.2042,9.3199,12.3770,0.0186,17.72
861.57,12.3770,3.0713,3.1163,3.1185,3.0709,3.0713,6.1875,9.3061,12.3770,0.0186,20.18
862.07,12.3954,3.0762,3.1280,3.1157,3.0571,3.0762,6.2042,9.3199,12.3770,0.0932,24.61
862.55,12.3954,3.0762,3.1030,3.1269,3.0894,3.0762,6.1792,9.3061,12.3954,0.0559,17.72
863.05,12.3770,3.0762,3.1197,3.1240,3.0755,3.0762,6.1959,9.3199,12.3954,0.0186,18.21
863.57,12.3770,3.0762,3.1197,3.1102,3.0709,3.0762,6.1959,9.3061,12.3770,0.0932,20.67
864.05,12.3770,3.0713,3.1246,3.1378,3.0433,3.0713,6.1959,9.3337,12.3770,0.0932,19.69
864.55,12.3954,3.0762,3.1363,3.1212,3.0433,3.0762,6.2125,9.3337,12.3770,0.0559,18.70
865.07,12.3954,3.0762,3.1363,3.0935,3.0894,3.0762,6.2125,9.3061,12.3954,0.0559,25.10
865.56,12.3586,3.0762,3.1114,3.1323,3.0755,3.0762,6.1875,9.3199,12.3954,0.0186,18.21
866.05,12.3770,3.0762,3.1280,3.1157,3.0387,3.0762,6.2042,9.3199,12.3586,0.0559,17.72
866.55,12.3954,3.0762,3.1197,3.1240,3.0571,3.0762,6.1959,9.3199,12.3770,0.0186,18.21
867.07,12.3770,3.0762,3.1114,3.1323,3.0755,3.0762,6.1875,9.3199,12.3954,0.0932,16.73
867.57,12.3954,3.0762,3.1280,3.1157,3.0571,3.0762,6.2042,9.3199,12.3770,0.0559,17.72
868.07,12.3954,3.0811,3.1148,3.1240,3.0755,3.0811,6.1959,9.3199,12.3954,0.0932,17.23
868.57,12.3954,3.0762,3.1197,3.1240,3.0755,3.0762,6.1959,9.3199,12.3954,0.0932,18.21
869.08,12.3770,3.0762,3.1114,3.1185,3.0894,3.0762,6.1875,9.3061,12.3954,0.0932,21.16
869.56,12.3954,3.0762,3.1114,3.1047,3.0847,3.0762,6.1875,9.2923,12.3770,0.0932,19.20
870.07,12.3770,3.0762,3.1363,3.0935,3.0894,3.0762,6.2125,9.3061,12.3954,0.0186,21.66
870.54,12.3770,3.0762,3.1280,3.1157,3.0571,3.0762,6.2042,9.3199,12.3770,0.0932,17.72
871.05,12.3954,3.0762,3.1363,3.0935,3.0709,3.0762,6.2125,9.3061,12.3770,0.1305,19.69
871.54,12.3770,3.0762,3.1280,3.1019,3.0894,3.0762,6.2042,9.3061,12.3954,0.2051,19.69
872.05,12.3770,3.0762,3.1280,3.1157,3.0571,3.0762,6.2042,9.3199,12.3770,0.0186,21.66
872.54,12.3770,3.0762,3.1197,3.1102,3.0709,3.0762,6.1959,9.3061,12.3770,0.0932,22.15
873.06,12.3954,3.0762,3.1280,3.1157,3.0571,3.0762,6.2042,9.3199,12.3770,0.1678,16.73
873.56,12.4322,3.0762,3.1197,3.1240,3.0755,3.0762,6.1959,9.3199,12.3954,0.0186,18.21
874.07,12.3586,3.0762,3.1197,3.1240,3.1124,3.0762,6.1959,9.3199,12.4322,0.0186,17.72
874.58,12.4138,3.0762,3.1280,3.1157,3.0387,3.0762,6.2042,9.3199,12.3586,0.0559,22.64
875.06,12.3770,3.0762,3.1363,3.0935,3.1078,3.0762,6.2125,9.3061,12.4138,0.0559,20.67
875.55,12.3954,3.0762,3.1280,3.1157,3.0571,3.0762,6.2042,9.3199,12.3770,0.0559,16.24
876.05,12.3954,3.0811,3.1148,3.1240,3.0755,3.0811,6.1959,9.3199,12.3954,0.0186,18.70
876.57,12.3770,3.0811,3.1314,3.1073,3.0755,3.0811,6.2125,9.3199,12.3954,0.0186,24.61
877.07,12.3954,3.0762,3.1280,3.1295,3.0433,3.0762,6.2042,9.3337,12.3770,0.0932,16.73
877.57,12.3770,3.0811,3.1231,3.1157,3.0755,3.0811,6.2042,9.3199,12.3954,0.0932,20.18
878.07,12.3954,3.0762,3.1197,3.1240,3.0571,3.0762,6.1959,9.3199,12.3770,0.0932,18.21
878.55,12.4138,3.0811,3.1231,3.0881,3.1032,3.0811,6.2042,9.2923,12.3954,0.1305,17.72
879.05,12.3954,3.0762,3.1197,3.1240,3.0940,3.0762,6.1959,9.3199,12.4138,0.0186,18.21
879.55,12.3770,3.0811,3.1148,3.1240,3.0755,3.0811,6.1959,9.3199,12.3954,0.0186,18.70
880.05,12.3770,3.0811,3.1064,3.1323,3.0571,3.0811,6.1875,9.3199,12.3770,0.0186,22.15
880.55,12.4322,3.0762,3.1197,3.1378,3.0433,3.0762,6.1959,9.3337,12.3770,0.0186,21.66
881.06,12.3770,3.0811,3.1314,3.1073,3.1124,3.0811,6.2125,9.3199,12.4322,0.0559,17.72
881.56,12.3770,3.0811,3.1314,3.1073,3.0571,3.0811,6.2125,9.3199,12.3770,0.0559,21.16
882.07,12.3954,3.0762,3.1280,3.1571,3.0157,3.0762,6.2042,9.3613,12.3770,0.0559,21.16
882.57,12.3770,3.0811,3.1231,3.1019,3.0894,3.0811,6.2042,9.3061,12.3954,0.0186,16.24
883.07,12.3770,3.0762,3.1280,3.1157,3.0571,3.0762,6.2042,9.3199,12.3770,0.0186,18.70
883.57,12.3954,3.0762,3.1280,3.1295,3.0433,3.0762,6.2042,9.3337,12.3770,0.0186,16.73
884.04,12.3954,3.0811,3.1148,3.1240,3.0755,3.0811,6.1959,9.3199,12.3954,0.0186,19.69
884.57,12.3954,3.0811,3.1398,3.0990,3.0755,3.0811,6.2208,9.3199,12.3954,0.0559,20.18
885.06,12.3954,3.0762,3.1197,3.1378,3.0617,3.0762,6.1959,9.3337,12.3954,0.0186,20.18
885.56,12.3954,3.0811,3.1231,3.1157,3.0755,3.0811,6.2042,9.3199,12.3954,0.1305,21.16
886.05,12.4138,3.0811,3.1231,3.1157,3.0755,3.0811,6.2042,9.3199,12.3954,0.0186,17.23
886.57,12.3954,3.0811,3.1231,3.1157,3.0940,3.0811,6.2042,9.3199,12.4138,0.0559,13.29
887.05,12.3770,3.0811,3.1231,3.1019,3.0894,3.0811,6.2042,9.3061,12.3954,0.0932,21.66
887.56,12.3770,3.0811,3.1231,3.1157,3.0571,3.0811,6.2042,9.3199,12.3770,0.0186,18.70
888.06,12.3770,3.0762,3.1197,3.1240,3.0571,3.0762,6.1959,9.3199,12.3770,0.0186,18.21
888.56,12.3770,3.0762,3.1280,3.1295,3.0433,3.0762,6.2042,9.3337,12.3770,0.0932,16.24
889.05,12.4138,3.0762,3.1197,3.1240,3.0571,3.0762,6.1959,9.3199,12.3770,0.0932,17.72
889.56,12.3770,3.0811,3.1314,3.1073,3.0940,3.0811,6.2125,9.3199,12.4138,0.0186,17.23
890.06,12.3954,3.0811,3.1148,3.1240,3.0571,3.0811,6.1959,9.3199,12.3770,0.0932,20.18
890.57,12.3954,3.0762,3.1280,3.1295,3.0617,3.0762,6.2042,9.3337,12.3954,0.0559,18.21
891.06,12.3954,3.0762,3.1197,3.1240,3.0755,3.0762,6.1959,9.3199,12.3954,0.0186,18.70
891.57,12.3770,3.0811,3.1398,3.0990,3.0755,3.0811,6.2208,9.3199,12.3954,0.0559,16.73
892.06,12.3954,3.0762,3.1280,3.1433,3.0295,3.0762,6.2042,9.3475,12.3770,0.0186,20.18
892.57,12.3954,3.0811,3.1231,3.1295,3.0617,3.0811,6.2042,9.3337,12.3954,0.0932,17.72
893.05,12.3954,3.0762,3.1197,3.1240,3.0755,3.0762,6.1959,9.3199,12.3954,0.0186,18.70
893.56,12.3954,3.0811,3.1314,3.1073,3.0755,3.0811,6.2125,9.3199,12.3954,0.0559,24.61
894.07,12.3954,3.0811,3.1314,3.1073,3.0755,3.0811,6.2125,9.3199,12.3954,0.0186,17.72
894.56,12.3954,3.1008,3.0868,3.1323,3.0755,3.1008,6.1875,9.3199,12.3954,0.0186,21.66
895.05,12.3954,3.0860,3.1182,3.1295,3.0617,3.0860,6.2042,9.3337,12.3954,0.0559,18.70
895.55,12.3954,3.0909,3.1133,3.1157,3.0755,3.0909,6.2042,9.3199,12.3954,0.0186,18.70
896.05,12.3954,3.0860,3.1182,3.1157,3.0755,3.0860,6.2042,9.3199,12.3954,0.0186,15.26
896.55,12.3954,3.0762,3.1447,3.0990,3.0755,3.0762,6.2208,9.3199,12.3954,0.0186,16.73
897.06,12.3954,3.0860,3.1348,3.0990,3.0755,3.0860,6.2208,9.3199,12.3954,0.0186,16.73
897.57,12.3954,3.1008,3.1117,3.1212,3.0617,3.1008,6.2125,9.3337,12.3954,0.0186,20.67
898.07,12.3954,3.0860,3.1182,3.1157,3.0755,3.0860,6.2042,9.3199,12.3954,0.0186,25.10
898.54,12.3954,3.0811,3.1231,3.1295,3.0617,3.0811,6.2042,9.3337,12.3954,0.0186,17.72
899.04,12.3954,3.0860,3.1182,3.1295,3.0617,3.0860,6.2042,9.3337,12.3954,0.0932,22.64
899.54,12.3954,3.0762,3.1280,3.1019,3.0894,3.0762,6.2042,9.3061,12.3954,0.0186,20.67
900.07,12.3954,3.0811,3.1231,3.1295,3.0617,3.0811,6.2042,9.3337,12.3954,0.0932,22.15
900.54,12.3770,3.0811,3.1231,3.1295,3.0617,3.0811,6.2042,9.3337,12.3954,0.0559,16.73
901.06,12.4138,3.0811,3.1231,3.1295,3.0433,3.0811,6.2042,9.3337,12.3770,0.0559,20.67
901.55,12.4138,3.0811,3.1314,3.1073,3.0940,3.0811,6.2125,9.3199,12.4138,0.0932,15.75
902.05,12.3954,3.0811,3.1231,3.1157,3.0940,3.0811,6.2042,9.3199,12.4138,0.0186,18.21
902.55,12.3586,3.0811,3.1231,3.1157,3.0755,3.0811,6.2042,9.3199,12.3954,0.1678,19.20
903.05,12.3954,3.0811,3.1231,3.1295,3.0249,3.0811,6.2042,9.3337,12.3586,0.0932,18.70
903.55,12.3586,3.0811,3.1231,3.1019,3.0894,3.0811,6.2042,9.3061,12.3954,0.0186,17.72
904.07,12.3770,3.0811,3.1231,3.1295,3.0249,3.0811,6.2042,9.3337,12.3586,0.0932,17.23
904.56,12.4138,3.0811,3.1148,3.1378,3.0433,3.0811,6.1959,9.3337,12.3770,0.0186,18.21
905.05,12.3954,3.0811,3.1314,3.1073,3.0940,3.0811,6.2125,9.3199,12.4138,0.0186,23.13
905.55,12.3954,3.0811,3.1148,3.1102,3.0894,3.0811,6.1959,9.3061,12.3954,0.0186,19.69
906.06,12.3954,3.0811,3.1231,3.1295,3.0617,3.0811,6.2042,9.3337,12.3954,0.0186,17.72
906.56,12.4138,3.0811,3.1231,3.1019,3.0894,3.0811,6.2042,9.3061,12.3954,0.0186,20.67
907.05,12.4138,3.1057,3.0985,3.1157,3.0940,3.1057,6.2042,9.3199,12.4138,0.0559,18.21
907.56,12.3770,3.0860,3.1348,3.0990,3.0940,3.0860,6.2208,9.3199,12.4138,0.0559,23.13
908.05,12.3954,3.1106,3.0936,3.1295,3.0433,3.1106,6.2042,9.3337,12.3770,0.0186,18.21
908.55,12.4138,3.0811,3.1231,3.1295,3.0617,3.0811,6.2042,9.3337,12.3954,0.0186,18.21
909.05,12.4138,3.0713,3.1329,3.1295,3.0802,3.0713,6.2042,9.3337,12.4138,0.0186,20.18
909.55,12.3954,3.0860,3.1265,3.1212,3.0802,3.0860,6.2125,9.3337,12.4138,0.0186,18.21
910.05,12.3770,3.1057,3.0985,3.1295,3.0617,3.1057,6.2042,9.3337,12.3954,0.0186,19.20
910.55,12.3954,3.1008,3.1117,3.1212,3.0433,3.1008,6.2125,9.3337,12.3770,0.0186,18.70
911.04,12.4138,3.0959,3.1083,3.1157,3.0755,3.0959,6.2042,9.3199,12.3954,0.0559,18.21
911.57,12.4507,3.0713,3.1329,3.1295,3.0802,3.0713,6.2042,9.3337,12.4138,0.0186,17.23
912.04,12.4138,3.0614,3.1428,3.1295,3.1170,3.0614,6.2042,9.3337,12.4507,0.0186,17.23
912.54,12.4322,3.1057,3.0985,3.1295,3.0802,3.1057,6.2042,9.3337,12.4138,0.0559,18.70
913.07,12.4138,3.0565,3.1394,3.1378,3.0986,3.0565,6.1959,9.3337,12.4322,0.0932,18.70
913.57,12.4138,3.0762,3.1280,3.1157,3.0940,3.0762,6.2042,9.3199,12.4138,0.0186,17.23
914.07,12.3954,3.0417,3.1625,3.1295,3.0802,3.0417,6.2042,9.3337,12.4138,0.0559,18.70
914.57,12.3770,3.1106,3.0936,3.1295,3.0617,3.1106,6.2042,9.3337,12.3954,0.0559,19.20
915.05,12.3954,3.0811,3.1231,3.1295,3.0433,3.0811,6.2042,9.3337,12.3770,0.0932,19.20
915.55,12.3954,3.0614,3.1428,3.1157,3.0755,3.0614,6.2042,9.3199,12.3954,0.0559,19.20
916.06,12.3954,3.0959,3.1167,3.1073,3.0755,3.0959,6.2125,9.3199,12.3954,0.1305,22.15
916.55,12.3954,3.0565,3.1477,3.1295,3.0617,3.0565,6.2042,9.3337,12.3954,0.0559,17.72
917.05,12.4138,3.0860,3.1182,3.1433,3.0479,3.0860,6.2042,9.3475,12.3954,0.0559,19.20
917.55,12.4322,3.0811,3.1314,3.1073,3.0940,3.0811,6.2125,9.3199,12.4138,0.1678,19.20
918.05,12.4138,3.0909,3.1216,3.1073,3.1124,3.0909,6.2125,9.3199,12.4322,0.0932,18.21
918.54,12.3770,3.0860,3.1182,3.1157,3.0940,3.0860,6.2042,9.3199,12.4138,0.0186,20.67
919.04,12.3954,3.0713,3.1329,3.1157,3.0571,3.0713,6.2042,9.3199,12.3770,0.1305,18.70
919.57,12.3770,3.1057,3.1068,3.1073,3.0755,3.1057,6.2125,9.3199,12.3954,0.1305,18.70
920.07,12.3954,3.0811,3.1231,3.1295,3.0433,3.0811,6.2042,9.3337,12.3770,0.0186,19.20
920.56,12.3954,3.0959,3.1083,3.1157,3.0755,3.0959,6.2042,9.3199,12.3954,0.0932,19.20
921.06,12.3954,3.0762,3.1114,3.1323,3.0755,3.0762,6.1875,9.3199,12.3954,0.0932,19.20
921.55,12.3954,3.0663,3.1462,3.1212,3.0617,3.0663,6.2125,9.3337,12.3954,0.0559,18.70
922.05,12.3954,3.0860,3.1098,3.1378,3.0617,3.0860,6.1959,9.3337,12.3954,0.1305,20.18
922.55,12.4138,3.1057,3.1068,3.1212,3.0617,3.1057,6.2125,9.3337,12.3954,0.0932,20.67
923.05,12.4138,3.0614,3.1428,3.1295,3.0802,3.0614,6.2042,9.3337,12.4138,0.0186,17.23
923.57,12.3954,3.0614,3.1594,3.1128,3.0802,3.0614,6.2208,9.3337,12.4138,0.0559,21.16
924.06,12.3954,3.0713,3.1329,3.1295,3.0617,3.0713,6.2042,9.3337,12.3954,0.0186,18.70
924.56,12.3954,3.1254,3.0871,3.1212,3.0617,3.1254,6.2125,9.3337,12.3954,0.0559,16.24
925.06,12.3954,3.0762,3.1447,3.1128,3.0617,3.0762,6.2208,9.3337,12.3954,0.0559,22.64
925.56,12.4138,3.0713,3.1329,3.1295,3.0617,3.0713,6.2042,9.3337,12.3954,0.0186,20.18
926.06,12.4138,3.0713,3.1329,3.1295,3.0802,3.0713,6.2042,9.3337,12.4138,0.0186,15.75
926.56,12.4138,3.1057,3.1068,3.1212,3.0802,3.1057,6.2125,9.3337,12.4138,0.0559,16.73
927.04,12.4138,3.0811,3.1314,3.1212,3.0802,3.0811,6.2125,9.3337,12.4138,0.0559,20.18
927.54,12.4138,3.0909,3.1216,3.1212,3.0802,3.0909,6.2125,9.3337,12.4138,0.0186,13.78
928.06,12.4138,3.0860,3.1182,3.1157,3.0940,3.0860,6.2042,9.3199,12.4138,0.0186,19.20
928.54,12.3954,3.0811,3.1231,3.1295,3.0802,3.0811,6.2042,9.3337,12.4138,0.1678,21.16
929.04,12.3954,3.0811,3.1231,3.1295,3.0617,3.0811,6.2042,9.3337,12.3954,0.1678,18.21
929.57,12.3770,3.0811,3.1148,3.1240,3.0755,3.0811,6.1959,9.3199,12.3954,0.0559,19.20
930.07,12.4138,3.0811,3.1314,3.1212,3.0433,3.0811,6.2125,9.3337,12.3770,0.0186,15.26
930.57,12.4138,3.0860,3.1098,3.1240,3.0940,3.0860,6.1959,9.3199,12.4138,0.0559,18.21
931.07,12.4138,3.0860,3.1265,3.1212,3.0802,3.0860,6.2125,9.3337,12.4138,0.0186,18.21
931.57,12.3954,3.0860,3.1182,3.1157,3.0940,3.0860,6.2042,9.3199,12.4138,0.1305,20.18
932.06,12.3954,3.0860,3.1432,3.1045,3.0617,3.0860,6.2292,9.3337,12.3954,0.1305,18.21
932.56,12.3954,3.0811,3.1314,3.1212,3.0617,3.0811,6.2125,9.3337,12.3954,0.0559,17.72
933.06,12.4138,3.0811,3.1314,3.1350,3.0479,3.0811,6.2125,9.3475,12.3954,0.0559,21.16
933.54,12.4138,3.0860,3.1182,3.1157,3.0940,3.0860,6.2042,9.3199,12.4138,0.0186,17.72
934.04,12.4138,3.0762,3.1363,3.1073,3.0940,3.0762,6.2125,9.3199,12.4138,0.0186,19.20
934.54,12.4138,3.0860,3.1182,3.1157,3.0940,3.0860,6.2042,9.3199,12.4138,0.0932,20.67
935.04,12.3954,3.0811,3.1148,3.1240,3.0940,3.0811,6.1959,9.3199,12.4138,0.0186,20.67
935.54,12.3954,3.0762,3.1280,3.1157,3.0755,3.0762,6.2042,9.3199,12.3954,0.0186,20.18
936.04,12.3954,3.0811,3.1314,3.1212,3.0617,3.0811,6.2125,9.3337,12.3954,0.0186,17.72
936.54,12.3954,3.0811,3.1231,3.1295,3.0617,3.0811,6.2042,9.3337,12.3954,0.0186,19.20
937.05,12.4138,3.1106,3.1019,3.1212,3.0617,3.1106,6.2125,9.3337,12.3954,0.0559,19.69
937.55,12.4138,3.0614,3.1511,3.1073,3.0940,3.0614,6.2125,9.3199,12.4138,0.0186,18.21
938.05,12.3954,3.0811,3.1481,3.1045,3.0802,3.0811,6.2292,9.3337,12.4138,0.0186,18.70
938.55,12.3954,3.0860,3.1098,3.1240,3.0755,3.0860,6.1959,9.3199,12.3954,0.0932,22.15
939.04,12.3954,3.0860,3.1265,3.1073,3.0755,3.0860,6.2125,9.3199,12.3954,0.0559,19.20
939.56,12.4138,3.0811,3.1314,3.1073,3.0755,3.0811,6.2125,9.3199,12.3954,0.0559,16.24
940.05,12.4138,3.0909,3.1299,3.1128,3.0802,3.0909,6.2208,9.3337,12.4138,0.0186,16.24
940.55,12.3954,3.0713,3.1329,3.1157,3.0940,3.0713,6.2042,9.3199,12.4138,0.0186,20.18
941.05,12.3954,3.0713,3.1329,3.1295,3.0617,3.0713,6.2042,9.3337,12.3954,0.0186,16.24
941.55,12.4138,3.0909,3.1216,3.1073,3.0755,3.0909,6.2125,9.3199,12.3954,0.0932,19.69
942.05,12.3954,3.0614,3.1428,3.1295,3.0802,3.0614,6.2042,9.3337,12.4138,0.0186,18.70
942.57,12.3954,3.0860,3.1265,3.1073,3.0755,3.0860,6.2125,9.3199,12.3954,0.0559,21.16
943.05,12.4138,3.0762,3.1363,3.1212,3.0617,3.0762,6.2125,9.3337,12.3954,0.0559,20.67
943.54,12.4138,3.0614,3.1428,3.1295,3.0802,3.0614,6.2042,9.3337,12.4138,0.0559,17.23
944.04,12.4138,3.0959,3.1167,3.1212,3.0802,3.0959,6.2125,9.3337,12.4138,0.0559,15.75
944.54,12.4138,3.0860,3.1265,3.1212,3.0802,3.0860,6.2125,9.3337,12.4138,0.0559,15.26
945.04,12.4138,3.0860,3.1265,3.1073,3.0940,3.0860,6.2125,9.3199,12.4138,0.0186,19.69
945.54,12.4138,3.0762,3.1280,3.1157,3.0940,3.0762,6.2042,9.3199,12.4138,0.0559,18.21
946.03,12.4138,3.0860,3.1265,3.1212,3.0802,3.0860,6.2125,9.3337,12.4138,0.0186,17.23
946.56,12.4138,3.0811,3.1314,3.1350,3.0664,3.0811,6.2125,9.3475,12.4138,0.0186,21.16
947.06,12.4138,3.0811,3.1314,3.1350,3.0664,3.0811,6.2125,9.3475,12.4138,0.1678,21.16
947.56,12.4138,3.0860,3.1265,3.1073,3.0940,3.0860,6.2125,9.3199,12.4138,0.0186,18.70
948.05,12.3954,3.0860,3.1182,3.1157,3.0940,3.0860,6.2042,9.3199,12.4138,0.0932,19.69
948.55,12.3954,3.0860,3.1265,3.1073,3.0755,3.0860,6.2125,9.3199,12.3954,0.0186,14.27
949.06,12.3954,3.0860,3.1265,3.1073,3.0755,3.0860,6.2125,9.3199,12.3954,0.0932,21.16
949.55,12.3954,3.0811,3.1314,3.1350,3.0479,3.0811,6.2125,9.3475,12.3954,0.1305,22.64
950.06,12.4322,3.0860,3.1265,3.1073,3.0755,3.0860,6.2125,9.3199,12.3954,0.0932,18.70
950.55,12.4138,3.0811,3.1314,3.1073,3.1124,3.0811,6.2125,9.3199,12.4322,0.0186,15.75
951.05,12.3954,3.0811,3.1314,3.1073,3.0940,3.0811,6.2125,9.3199,12.4138,0.0559,17.72
951.54,12.3954,3.0860,3.1265,3.1350,3.0479,3.0860,6.2125,9.3475,12.3954,0.0559,17.23
952.04,12.4322,3.0811,3.1314,3.1350,3.0479,3.0811,6.2125,9.3475,12.3954,0.0186,17.72
952.54,12.4138,3.0811,3.1314,3.1212,3.0986,3.0811,6.2125,9.3337,12.4322,0.0186,19.20
953.04,12.4138,3.0860,3.1265,3.1212,3.0802,3.0860,6.2125,9.3337,12.4138,0.0559,17.72
953.55,12.4138,3.0860,3.1265,3.1212,3.0802,3.0860,6.2125,9.3337,12.4138,0.0559,18.21
